,price,packaging,product,aroma,review_text
4927,-1,0,0,0,"nyobain body scrub awalnnya tertarik sama testimoni para blogger tentang coffee srcub ini, dan ternyata memang oke banget si frank ini. butiran scrubnya lumayan besar-besar sih jadi berasa gitu lagi exfoliatenya. hihihi hasil dari scrub ini bisa dilihat langsung dari pertama kali pake! kulit berasa lembut dan lembab, rasanya pengen dielus-elus terus mah kulitnya. katanya scrub ini juga bisa dipakai diwajah buat mengurangi bekas jerawat atau noda hitam. sayang scrub ini harganya mihil bangeeeet dan belinya cuma bisa by olshop. tapi worth to buy koook.."
2773,0,1,1,0,buat orang yang punya kulit kombinasi kayak aku water bankseries ini penyelamat. ga bikin jerawatan yang area berminyak dan bikin lembap yang kering. lotionya lengket tapi ringan diwajah . tubenya aku suka banget praktis. mungkin salah kalau ngarepin pengen tambah bright atau putih sama produk ini fungsinya memang cuman melembapkan wajah aja deh. buat aku yang butuh biar kulitnya lembap tanpa bikin jerawatan water bank essence ini emang juara imo.
1826,0,0,1,0,"aku pake toner ini karena selalu liat mama tiap malem bersihin wajahnya pake cleansing milk dan toner ini. dan ternyata di aku cocok juga. so far, ini toner yang paling oke deh. aku pernah nyobain tonernya nivea dan baliknya ke sariayu lagi. masalah kulitku itu kering banget sampe ngeletek2 kulitnya, dan jadi agak lumayan kalo pake toner ini, jadi lembab. makanya kalo mau makeup-an dan kulitku lagi kering, aku pake toner ini sama susu pembersihnya biar kulit jadi lembab dan makeup bisa nempel bagus di kulit."
559,1,0,0,0,masih belum tau sih ketahanan spf-nya.. tapi layak dicoba karena harganya murah dan gampang dicari.. tapi licin sih waktu di-apply dan sepertinya ga langsung meresap.. untuk water resistant ga terlalu oke ya karena kalo kena air makin licin deh..
3955,0,0,-1,0,"penyesalan tak berujung karena udah beli ini. bukan karena sayang uangnya, tapi muka aku jadi ancur banget. awal pake pas paginya muka aku kayak kelupas2 gitu terutama di bagian hidung, aku kira ini proses pergantian kulit gitu. aku cobalah pake lagi di malam malam berikutnya. eh malah kulit aku jadi kering banget, kelupas kelupas terus merah merah. aduh ga lagi deh pake cream ini!"
1949,1,-1,1,0,"mungkin skincare brand ini masih terdengar asing namun patut dicoba. kulit saya acne prone (dan memang sedang bermasalah dengan jerawat akhir-akhir ini) dan sangat rewel kalau ga cocok dengan produk skincare-nya. setelah browsing sana-sini, akhirnya memberanikan diri untuk mencoba karena kandungannya yang alami. memang hasilnya tidak instant, namun kulit saya terlihat jauh membaik bila dibandingkan sebelum memakai produk ini.  cara pakainya cukup 2-3 kali pump dan ratakan ke seluruh wajah sambil ditepuk-tepuk (bisa pakai kapas). teksturnya sangat ringan, bahkan seperti air (karena ini hydrating toner). produk ini sangat awet pemakaiannya karena kuantitas per botol pun cukup banyak (150 ml).  untuk packaging, bonajour memang tidak seperti brand korea lainnya yang sangat memperhatikan packaging produk yang menarik, brand ini lebih mementingkan kualitas produk.   dari segi harga, menurut saya juga terhitung cukup murah bila dibandingkan dengan brand korea lainnya. selain itu, kuantitas volume produk-nya pun banyak jadi tidak rugi meskipun harganya 2 kali lipat dibandingkan beli langsung di korea.  untuk informasi lebih detail mengenai kandungan produk dan berbagai hasil penelitian produk bonajour, dapat langsung mengunjungi halaman www. kosmetikbonajour.com :)"
1630,1,0,1,0,"have no intention to buy this when in drugstore tapi beli karena lagi diskon (duh ketauan mure anaknya). dan gara-gara ini saya cinta banget sama brand hada labo! affordable dan efeknya di wajah emang oke punya. saya sih cocok pake ini karena emang muka saya oily banget, hydrating tapi ringan. biasanya aku pake ini setelah pake hada labo tamagohada mild peeling lotion. repurchase? yes!"
1003,1,0,1,0,"jatuh cinta banget sama lipstick  yg satu ini, selain harganya terjangkau, hasilnya juga bagus banget, lembab di bibir gak bikin kering, tapi sayang g tahan lama, overall bagus menurutku, bikin tergoda beli beberapa pcs buat koleksi :d"
1680,1,0,1,0,"saya suka memkaii toner yang satu ini, dia menyegarkan, ada alkoholnya tp gak bikin kering juga gak bikin breakout, mengangkat sisa-sisa residu makeup yang mungkin tertinggal. kalau gak ada pilihan yang lebih oke dan murah,kayaknya bakal beli lagi."
2356,1,0,1,0,"bener bener bikin wajah seger nii paling sering buat campuran masker, kalo nggak ya buat sekedar nyegerin kulit wajah aja biar rilex harganya murah bangeettttt, gampang didapat, tapi liat di ingre nya kok kayaknya bukan air mawar asli ya ini"
2874,-1,0,1,0,"aku udah lama banget pengen coba ini sejak falla adinda n' aurelia carissa bilang ini bagus banget. tapi baru memutuskan nuiba seminggu terakhir ini. so far aku sukaaaa banget sama serum ini. kalau dipakai malam, paginya wajah rasanya lembab, kenyal kaya pantat bayi. aku baru coba kemasan sample 7ml nya sih. nanti kalau habis mau beli full size nya. 1 kekurangannya, mahal."
1523,1,0,1,0,"aku pakai ini untuk dicampur dengan masker bubuk, karna klo dicampur air biasa, kyanya hasilnya kurang maksimal. harganya murah dan mudah didapat karna banyak terdapat di drugstore2. hasilnya lumayan lah"
264,-1,1,1,0,"ini sunscreen favoritku! :d  nggak nyangka karena spf-nya tinggi banget, kirain bakalan greasy parah di kulit. nggak taunya kayak apply moisturizer biasa aja gitu dan cepet meresap di kulit. yaaaaaaaaay! :d  baru kali itu soalnya cobain produk sunscreen yang spf-nya tinggi dan nggak bikin muka kayak ladang minyak lol  harganya sih jujur aja mahal, agak di luar bujet moisturizerku biasanya dulu. tapi emang harga nggak bisa bohong, dengan harga segini dan nggak bikin mukaku tebel dan berminyak sih worth it yaa ^^  kemasannya juga aku suka banget, ada mulut botol yang meruncing itu ngebantu banget mengontrol jumlah produk yang dikeluarin. trus ukuran botolnya juga ramping, diselip-selipin nggak masalah ;)"
184,1,0,1,0,"setelah pake ini  jadi jatuh cinta dan cocok banget. karena dia gel, kayaknya emang cocok buat muka berminyak dan kombinasi. dipake ngga lepek dan berminyak trus juga ngga bikin kulit jadi medok putih-putih gitu. muka juga terlindungi jadi ngga belang lagi. sampe sekarang masih terus repurchase. harga juga murah."
911,0,1,0,0,"warnanya bagus dan moisturizing, packagingnya juga kelihatan eksklusif. cuma yang sangat disayangkan di bibirku susah untuk dibersihkan tanpa lip makeup remover karena mungking warnanya yang nggak transferable. san setiap habis makan kadang sebagian warnanya menghilang dan sebagian nggak, so i need to reapply again."
1231,0,0,1,0,"aku suka banget sama si glow tonic ini..&lt;br \\\\/&gt;aku pakai sebagai acid toner.&lt;br \\\\/&gt;awalnya ada berasa tingling di kulit, cuma setalah rutin dipakai sih jadi biasa aja.&lt;br \\\\/&gt;aku pakai ini setiap malam dan diikuti dengan hydrating toner dan serum.&lt;br \\\\/&gt;dulu kulit sempat dehidrasi cuma sekarang udah engga setelah pakai hydrating toner 2x.&lt;br \\\\/&gt;produk ini bakal aku repurchase terus."
703,0,0,1,1,"sunscreen ini  lumayan lah aromanya enak, ngga menyengat."
918,1,0,0,0,"lipstick ini termasuk fave gw dari dl sampe sekarang. apalagi zaman dulu aq belum tll suka bermake up ria. ini lipstick pertama aq, n begitu pake lnsg jatuh cinta. krn tekstur nya cocok bgt di aq, creamy, n gag bikin kering bibir. tp gag bertahan lama, krn pas dibawa makan lnsg ilang. untuk harga yg relatif murah lipstick ini bagus menurut gw"
1632,0,0,1,0,"langsung tertarik karna alcohol-free hehe untuk di wajah aku ringan dan enak enak aja kok di pakai. ga bikin break out juga, untuk oily skin bagus juga! aku pakai rutin dan itu habis hampir 4bulanan hehe salah satu toner favorite! tapi harga nya hehehehe mungkin aku akan beli lagi soon kalau ada promo :')&nbsp;"
2713,-1,0,1,0,"fte ini cocok banget di aku, bikin kulit jadi keliatan sehat. pas hamil sempet males pake skincare2 jadi setelah melahirkan kulit jadi kusam banget. akhirnya mulai lagipake fte ini, ditelatenin tiap hari. sekarang jadi lebih seger, orang2 juga bilang mukakukeliatan lebih cerah gak kusem lagi. harganya emang mahal bgt tapi worth the price."
1574,0,0,1,1,"ini best toner yg pernah aku cobain so far. kulit aku termasuk tipe sensitive, tapi yg ini ringan dan cepet banget meresap ke kulit.aku selalu apply toner ini ke wajah dan leher setelah cuci muka. wanginya juga ringan dan ngga menusuk. super love this product!"
1417,1,0,0,0,"udah susah dicari sekarang, dulu banyak sekarang udah susah....lumayan enak kok tonernya, emang ga terlalu ngefek ke jerawat tapi ini tonernya seger, klo buat kompress jerawat juga lumayan kok, yang merah2 kompres pakai ini bakal calm down merahnya.. harganya juga murah bnaget cuman emang sekarang susah bener di carinya hiks"
3440,0,0,1,1,"teksturnya minyak bikin sulit meresap di kulit dan clog pore, akhirnya aku makenya diemulsi sama air. caranya semprotw avene ke tangan, ambil 3 tetes mrc, gosok gosok di tangan, baru pijat ke muka. jadi lebih gampang meresap dan ngga clog pore. bikin kenyal dan kuoit halus sih, tapi yg paling aku suka dari produk ini wanginya, so relaxing..."
2463,0,0,-1,0,"hmm. aku beli toner ini karna review di dunia beauty blog bagus dan ada promise bisa mengecilkan pori-pori.  sayangnya, toner ini tidak bekerja sesuai dengan product claim. iya refresh dan tone skin sih, tapi karna aku beli ini berharap bisa mengecilkan pori-pori dan ternyata enggak, jadi i won't repurchase. dihabisin aja karna udah terlanjur beli. ah, satu yang bagus adalah ga bikin break out kulit acne prone skin aku."
4825,0,0,0,1,"wanginya lumayan, nggak seannoying bau body mist nya, butiran scrub kecil-kecil bagi yang udah sering exfoliate pake 'harsh scrub' ini pasti berasa kurang nampol, tapi memang setelah scrub pake ini lembab sih, kadang cenderung berminyak jadi harus pol bilasnya. kemasannya ini juga kecil banget cuma 110g, jadi paling scrub 2-3 kali udah habis."
3625,0,0,0,1,"ketika di apply di kulit, pori-pori langsung terlihat samar, soft, dan lembut. wangi nya juga enak banget. aku memang suka dengan wangi-wangian sih, jadi ga masalah dengan krim yang wanginya tajam.  tapi stelah beberapa hari, kulit q mulai muncul jerawat dan gatal. mungkin karena product ini memang kurang cocok dengan type oily dan acne prone, walaupun seharusnya bagus bwt yang sensitive."
4048,0,0,1,0,"beli ini yang share di mimo, aku jadiin face scrub dan hasilnya waw banget deh, muka halus dan iritasi yang ada di pinggiran idung langsung mereda dan ga ada lagi merah-merah perih. kalo ada luka yang udh mau sembuh aku scrub biar ga ninggalin bekas. andi its really work!!"
4104,-1,0,1,1,"walaupun harganya mahal untuk seukuran body scrub ini besar banget dan lama abisnya, wanginya aku suka banget ini favorit aku sejauh ini, kulit jadi lebih glowing, walaupun agak kasar, aku tetap suka mengaplikasikannya badan jadi hangat gitu tiap kali digosok, hasilnya pun engga mengecewakan, kulit jadi lebih halus dan lembut banget, kalau udah abis aku bakalan repurchase kok wild argan oil yang rough scrub ini!"
5020,0,0,0,1,"langsung tergoda saat lewat rak citra, body scrub ini menjanjikan aroma green tea. saat dibuka aroma green tea nya enak, seger. butiran scrubnya cukup besar dan kasar namun begitu dibilas kulit jadi halus seketika. setelah memakai body scrub ini aku masih memakai sabun karena seperti ada residu yang tertinggal di kulit."
4803,0,0,1,1,yes yes yes love this product. ini scrub yang paling cocok untuk kulit aku yang sangat berminyak. sudah pakai scrub ini lama sekali dan karena memakai natural ingredients yang aman untuk kulit. wangi peach nya yang segar dan setelah pemakaian selalu buat kulit segar dan terasa bersih sekali. pastinya akan beli kembali.
4482,0,0,0,1,"inget scrub citra ini jadi nostalgia ke jaman kuliah. dulu cinta banget sama varian green tea ini sampe ga inget udah berapa kali repurchase. sampe2 waktu &quot;spa&quot; di rumah cantik citra juga mintanya yg green tea ini. wanginya enak banget sih. sekarang sayangnya udah ga pake lagi, soalnya (mungkin karena faktor &quot;u&quot; juga) rasanya jadi kurang melembapkan di aku."
2641,0,0,1,0,"salah satu yang gue selalu beli kalo udah abis walaupun sekarang lagi stop dulu sih karena pakai first care serumnya sulwhasoo, trying not to have too many steps in skincare. trus sekarang baru tau kalo ternyata pakainya sebaiknya pakai kapas? padahal selama ini langsung aja pakai tangan.   anyway, ini salah satu produk yang gue nggak bisa jelasin manfaatnya tapi terasa banget nggak enaknya kalo nggak pakai satu step selain toner dan serum :d. agak nggak suka sih sama baunya tapi nggak stay lama kok baunya jadi nggak masalah. kulit terasa well-prepped setelah pakai ini."
3937,0,0,-1,0,"dulu pertimbangan waktu beli ini karena teksturnya yang seperti air jadi pasti mudah meresap. setelah digunakan ternyata lengket. tapi bukan itu yang membuat saya berhenti memakainya. setelah beberapa minggu ternyata kulit muka jadi gatal, banyak noda hitam dan berlubang. jadi trauma kalo mau beli lagi dengan merk yang sama atau merk berbeda tapi dengan essence yang mirip."
1238,-1,0,1,0,"muka saya mudah kusam, berkomedo, dan kasar. jadi saya tahu saya butuh exfoliant. pertama-tama dulu saya pake produk-produk yang mengandung aha. tapi kok wajah jadi perih, sensitif, dan tetap kusam kasar. akhirnya gegara sering main di forum fd, jadi kenal sama produk bha. dan pc 2% bha liquid ini memang juara banget. sangat-sangat menolong kulit wajah saya jadi tidak kusam, lebih lembut, tidak banyak kulit mati menumpuk, dan komedo jadi mudah sekali keluar. saya pakainya setiap malam. mungkin satu botol terasa mahal di awal, tapi pakenya cukup sedikit aja, dan khasiatnya membuat saya rela membayar ;)"
1834,1,0,1,0,penyegar tapi di wajah ga terlalu bikin segar                  terkesan manis jadi kalo aku hrs cuci muka lagi biar fresh                                                            harga murah                                                       kemasan standar aja
2733,-1,1,1,0,"laneige water bank, kemasannya bagus, menggambarkan , ini lho kosmetikku mahal! hehehe.... elegant packaging!  hidrated and soft formula, kulit jadi moist,smooth, glowing. harus rutin pakenya biar keliatan efek serum essence ini. brand ambassadornya menjual banget si song hye kyo."
4710,0,0,0,0,"hmmm, toner pads ini so-so sih menurutku ngga kerasa sensasi tingling, tapi tetap mengangkat kotoran dengan baik sih... kapasnya terdiri dari dua sisi, sisi yang ada tonjolan-tonjolan (untuk eksfoliasi) dan sisi yang halus (sisi ini dipakai setelah eksfoliasi), aku suka banget sih sama sisi eksfoliasi nya, berasa bersih wangi nya juga enak, menyegarkan, toner pads ini juga ga bikin muka kering atau terasa tertarik, cocok banget untuk exfoliate flaky skin di tipe muka yang kering cocok juga dipakai setiap hari karena termasuk acid toner yang ringan"
4568,1,0,0,1,wanginya sangat segar rasa buah strawberry. butiran scrubnya halus namun wanginya tidak tahan lama. kotoran dan sel kulit mati terangkat cukup baik. sangat affordable dan yang penting produk wardah halal. bagus untuk dicoba
2312,-1,0,1,1,"this product is good enough to clean my face. cukup menyegarkan dan nggak meninggalkan sensasi lengket di kulit. cuma sayangnya harganya agak mahal juga buat produk lokal :\\\\/ ukurannya juga lebih kecil (110ml) dari toner favorit (125ml) yang brand luar, tapi harganya lebih mahal ini :( kan ini nggak perlu diimpor, jadi kalau bisa sih harganya lebih terjangkau ;)   plus + smells really nice :) + no sticky feeling yet it's not drying up your skin + it's absorbed really fast + alcohol free! + no parabens  minus - quite expensive for local product :\\\\/"
2701,0,-1,1,1,baru pakai mrc sekitar 1bulan. hasil yang disuka adalah kulit yang rasanya kenyal dan halus serta glowing. wanginya juga enak banget dan menenangkan.   tapi kalau mau travelling agak repot karena botolnya dari kaca.
1061,-1,1,-1,0,"buat yang punya bibir kering pasti suka formula lip gel ini, nyamaaan banget dipakenya. warnanya pun pigmented banget, tapi sayang staying powernya less than 3 jam apalagi kalo dipake makan ilang huhuhu. packagingnya juara bgt sih bagus dan kesannya mewah banget. menurut gw harganya kemahalan buat, di sephora indo harganya 407ribu mehong banget soalnya staying powernya kurang oke. hmm overall i don't really like this product"
1354,1,0,1,0,"suka banget sama toner viva yang green tea ini. toner ini lebih ampuh dengan kulit wajah yang berjerawat, dibandingkan dengan toner viva jenis lain. seger banget kalo abis pakai ini. daan harganya murah! definetely repurchase!!"
4067,0,0,0,0,"ini one of local product yg patut diacungi jempol sih, tetep menjaga. suka pake ini dulu, sebelum aku tau bahwa scrubbing ga terlalu bagus buat kulit, malah bisa merusak kulit terluar wajah. mungkin karena butiran scrubnya kasar di kulitku kali ya.. trus kurang bisa ngangkat komedo. tapi dengan harga segitu mah wajar dg kualitasnya"
2535,0,0,-1,0,"beli ini simple karena warnanya pink dan ada embel-embel lightening. dipakai setelah milk cleansernya dan ternyata aku juga kurang cocok sama produk ponds yang ini. produk ini bikin kulitku terasa panas dan agak perih, dan digabung dengan pemakaian milk cleansernya, bikin aku jerawatan."
4100,1,1,0,1,"lulur mandi yang enakk wanginya, ada beberapa macem : kirei, matsu udah aku cobain pilih lulur mandi karena ga sempet luluran salon  saat dipakai basah atau kering tetap bisa bersihin badan, setelah pemakaian ga bikin kulit kering,, kulit berasa enak dipegang, kenyal, licin, harum yang jelas  harga dan kemasan oke menurutku"
3227,0,0,1,0,"pre serum dari body shop ini sangat aman digunakan,dapat melembutkan kulit wajah. pernah coba pakai pre serum di tangan kanan dan serum di tangan kiri, yang pakai pre serum ini lembut dan cepat meresap sehingga tidak lengket di kulit, yang pakai serum lebih lembut tapi tidak mudah menyerap secepat pre serum."
1293,0,0,1,0,"menjadi acid toner must saya. selalu saya pakai tiap hari. membuat kulit saya bersih dari jerawat. untuk pori-pori belu keliahatan mengecil, tapi setelah pakai ini kulit saya semakin bersih, karena walaupun saya sudah double cleansing setelah mandi dan pakai toner ini pasti kapasnya kuning-kuning karena sel kulit mati nya lepas. jatuh cinta"
1937,0,0,1,0,"ini adalah toner pertama yang harus dibeli buat mahasiswa kaya saya yang rada ga mau ngeluarin duit buat beli toner more than 50rb. hahahaha. ini bagus banget menurut saya, bikin fresh dan ngempesin jerawat banget! jadi ceritanya dlu saya pake produk cliniq** dan sebelum beli produk itu saya dikasih penjelasan gtu sama banya dan dia kasih tau trik buat ngempesin jerawat pake toner, jadi si toner di tuangin ke kapas trus kompres deh si jerawat sekitar 3-5 menit. naaahhh saya coba aplikasikan dengan toner ini dan it works! jerawat saya ngempesin dalam 2x treatment kompres ini. nice to try deh"
1024,-1,1,1,0,the best liquid lipstick!!! warna pink nya super cantik dan pigmented banget. pink nya agak lebih ke peach. cukup tahan lama kalo ngga dipake buat makan makanan yang berminyak. packaging nya juga bagus karena tutupnya warna merah jadi keliatan lebih mewah. walaupun mahal agak pricey tapi worth it banget.
14,1,0,1,1,"sangat terjangkau. cocok di wajah. aromanya enak, seger. gelnya light banget. setelah diaplikasikan berasa langsung meresap. tidak menyebabkan oily atau kering. just right di wajah aku. saya pakai untuk sehari-hari karena ringan di wajah."
1982,0,1,1,1,"toner ini sangat lembut dimuka,gak bikin kering,kerutan lumayan tersamarkan,baunya hemsss lembut banget melambangkan perempuan sejati.selain jadi toner,biasanya di jadiin aroma therapi di kampus,bentuknya yang pas di pouch bikin toner ini aku bawa ke manapun"
547,1,1,0,0,"waktu itu sempat pinjem sunblock ini sama temen karena gak bawa sunblock sewaktu liburan. kemasannya kecil, gampang dibawa. menurutku cukup bagus, gak bikin break out, gak bikin wajah terlalu oily. mudah ditemukan di apotik dan drugstore manapun. harganya juga terjangkau."
1427,1,0,1,0,"udah setaun pake toner ini dan selalu beli lagi. why?&nbsp;pertama, karena ini alcohol free jadi gak merusak kulit, gak bikin kulit kering dan perih. aman buat wajahku yang sensitif.kedua, formulanya memang khusus untuk kulit berjerawat, jadi bener2 ngebersihin pori2.ketiga, mengandung glycolic acid (aha) yang bisa mengelupas sel-sel kulit mati, tetapi pelan-pelan, sehingga wajah gak meradang.keempat, harganya sangat masuk akal."
3523,-1,0,1,0,walaupun harganya berat di kantong tapi pengalaman saya memakai produk ini sangat puas. serum\\\\/essence ini sangat bekerja baik. saya biasanya memakai pada malam hari sebagai krim malam. sebelumnya saya pakai refiner\\\\/toner dari rangkaian yang sama baru gunakan serum dan untuk tidur. saat bangun kulit menjadi lebih cerah.
1971,1,0,-1,0,"harganya affordable, segar dikulit wajah, ngebantu untuk bersihin sisa makeup sekaligis menyegarkan wajah. berguna jg sebagai anti oksidan kulit wajah. saya belum habiskan dan nggak bakal repurchase karena (sayangnya) masih mengandung paraben."
883,1,0,0,0,"untuk lipstik revlon, ini lumayan nyaman di bibir. harganya juga murah dibanding lipgloss nya. tapi cepet ilang warnanya. aku suka warnanya. tapi ya gitu kalo pake aku musti usap dikit dengan tisyu biar gak ngejreng. jadinya terlihat oranye muda."
2759,0,1,1,0,"paling suka deh dengan produk pre-serum \\\\/ serum yang pakai pipet. lebih bisa diukur pemakaiannya dan lebih higienis. pakai ini sampai 3\\\\/4 botol, habis itu hilang hikss.. efeknya ke kulit? bikin kenyal dan lembut deh. dan kulit terasa sehat aja gitu. karena sekarang kulit lagi terlihat mudah kusam, jadi ngga repurchase, mau cari produk yang bisa bikin tampak  segar dan cerah. but, recommended kok si drop of youth ini."
161,-1,0,1,0,"awalnya ragu pas lihat harga yang bisa dibilang mahal. pricey udah gitu cuma 75ml dikit banget, dalam hati duh bener nggak ya mempan di kulitku apalagi kalau nggak ada efek bagusnya bisa nyesel nih. but i'm proudly to say setelah pergi liburan sama sekali nggak ada bekas sunburn, thanks god. padahal aktivitas selalu outdoor and mostly di pantai. aku juga suka pakai untuk daily activities tapi nggak seluruh tubuh hanya sekedar aku oleskan ke bagian telapak tangan dan juga kaki yg terlihat saja. sekitar 1 bulan pemakaian bekas sunburn di kakiku karena terlalu sering pakai flatshoes pun juga mulai samar lho senangnya. tekstur dari sebamed ini sangat kental creamy jadi harus pastikan sudah apply merata ya,memang akan sedikit oily so buat kamu yang punya oily skin bakal merasa terganggu deh sepertinya. tapi buat yang typical dryskin sepertiku nggak masalah kok yang penting kulit tetap aman dan nggak belang belang kayak zebra hehe:p overall aku suka!"
99,1,0,1,1,"baru coba-coba pake sunscreen nya wardah yg ini, dulu sih sering nyomot punya kakakku dan emang daridulu udah suka. cuma dulu masih pake sunscreen etude. ganti ini karna cocok dan harganya murah hehehe..yang gue suka dari wardah suncreen gel spf 30 ini adalah :+ harganya murah (watson)+ gampang dapetinya (bisa dibeli di drugstore kayak watson, century, guardian, etc)+teksturnya lembut+ wanginya enak +expired date dan ingredient tercantum jelas di kemasan.+ meskipun gel-nya warna putih, tapi ga bikin white cast di mukaku.+ ga bikin mukaku greasy. repurchase? yes!"
112,1,0,1,0,"yg pertama paling menarik perhatian adalah: spf 50 &amp; pa+++ dengan harga murah meriah abis!!! ga bikin komedoan parah walau di layer sama moisturizer dan skin primer (bb cream \\\\/ foundation lalu bedak), sip pokok nya. tapi emang harus double cleansing sih ya. sejauh ini produknya bagus, wajah terlindungi ga kusam atau kebakar. top!"
3796,0,0,1,0,"aku beli serum ini karena pingin coba siapa tau berhasil ngurangin jerawat yang lagi agak banyak. aku pake am dan pm. serum ini ga bikin makin berminyak dan ga bikin kering juga dan ga bikin breakout juga. tapi setelah pemakaian 1 botol aku ga ngerasain efek yg lain kaya mengurangi jerawat aku,jadinya setelah habis aku ga repurchase lagi."
2089,0,0,-1,1,"tonernya enak lembut di kulit. mengangkat minyak berlebih, dan juga gak biki kulitku kering. wanginya juga enak, cocok buat kulit yang berminyak. pas banget dipakek sebelum apply make up di kulit. tapi untuk repurchase lagi sepertinya gak karena aku lebih suka ragkaian tea tree"
3,1,1,1,0,"bisa untuk wajah dan badan dengan harga yang sangat affordable! dipakai di wajah tidak akan oksidasi dan meninggalkan warna terlalu putih. dipakai di badan pun dingin dan tidak lengket sama sekali.  teksturnya seperti gel tapi lebih cair, mudah sekali aplikasi di badan. biasanya selalu saya pakai di area leher dan tangan.   packagingnya oke, bentuknya botol, tapi harus dipencet untuk mengeluarkannya, mudah dikontrol jadinya."
3961,0,0,1,1,"dulu rajin banget pakai ini tapi trus sempet beberapa tahun stop dan mulai awal tahun udah rajin pakai lagi. i use this 2 - 3 times a week. i think it safe to say that this is one of the best products i've ever used on my face. waktu baru pakai lagi, 2 minggu kemudian ada yang tanya 'kok muka lo terlihat lebih kinclong sih?' :d. i think when you get older, a compliment about your skin always boost your mood.   anyway, scrub ini exfoliates thoroughly tapi nggak bikin kering or stripping off the oil. kulit terasa banget lebih lembutnya sehabis pakai scrub ini, and it feels so clean. kayanya gue nggak akan coba-coba scrub lain deh. jatuh cinta sama st ives ini. it smells awesome too."
690,1,0,0,0,"awalnya agak lengket pas baru dipake, tapi untuk itungan sunscreen termasuk yg ga oily. harganya juga affordable untuk size yg segede itu jadi bakal awet untuk waktu yg lama. agak bikin wajah jadi putih pas baru di aplikasiin"
4918,0,0,1,0,"karena aku pakai dan cocok dengan vit.e facial washnya, akhirnya aku pakai juga face scrubnya. so far sih baik2 saja diwajahku yang agak manja ini. beads nya juga lembut dan ga bikin panas di wajah. selebihnya mungkin so-so ya.. standar, kebersihannya juga standar. tapi recommended buat yang punya wajah sensitif."
3770,1,0,1,0,sebenernya serum satu ini affordable banget. sayang nya untuk efek mencerahkannya butuh waktu yang lumayan lama. aku pakai ini selama 2 bulanan dan efek mencerahkannya sedikit. kalau untuk dark spot menurutku kurang ampuh. tapi untuk melembabkannya  dapet. adem juga rasanya wajah setelah pakai ini. teksturenya agak thick tapi lama-lama juga meresap.
146,-1,0,1,0,aku seneng sama produk ini. agak lengket sih. tapi pake produk ini gak bikin minyak wajah aku berlebihan dan jerawatan. sunblocknya tahan lama. cocok untuk aku yang setiap hari selalu naik motor siang-siang. tapi harganya lumayan mahal juga ya. repurchase? yes!
1775,0,-1,1,0,"toner yang ampuh banget buat ngempesin jerawat. awalnya emang perih, tapi karena formulanya bikin kempes jerawat yang bandel itu ampuh banget jadi ya gak masalah.. perih itu mungkin karena kulit kita tipis ya dan ada lukanya. tapi lama-kelamaan gak perih kok, malah enak banget di muka.. cuma packagingnya aja terlalu besar ya, gak simple gitu.."
1114,1,1,1,0,"beli ini gegara waktu itu lagi happening banget matte liquid lipstick.. gegara keracunan di forum thread red lipstick jadi order ini deh.. pros: - kemasannya bagus, transparan tube, jadi bisa liat warnanya apa.. - matte finished (ini paling penting) hahaha - affordable price - formulanya gak ngeringin bibir dan staying powernya juarrraaa.. cons: - susah dapetin shade ini, sering sold out :( overall aku suka!"
1609,-1,0,1,0,"toner tea tree ini aku pake bareng sama facial wash nya juga. so far oke buat kulitku yang oily dan jerawatan, bantu banget jerawatku jadi kering. agak perih dikulit tapi ngga masalah sih, mungkin itu artinya produknya bekerja. harganya makin sini kok makin mahal aja yaaa hahaha tapi gapapa, sesuai sama khasiatnya! dikocoknya harus agak usaha ya hahaha. overall aku bakal repurchase lagi untuk kesekian kalinya :d"
1363,0,0,1,1,"pertama beli acid toner dan langsung jatuh cinta. awal pakai memberanikan diri ga diilute, langsung muncul whitehead di titik titik bekas jerawat, tapi beberapa hari kemudian cpet kering nya, bekasnya juga sekarang udah mudar. suka banget sama aroma gingeng nya. dan alhamdulillahnya di aku ga ada perasaan tingling&nbsp;"
1559,-1,0,1,0,"yes, ini dia pasangan fte ku. sama, aku juga pakainya dari tahun 2010, jadi udah 6 tahunan ya. gak bisa lari ke lain produk. lotion ini bener-bener adem di muka, dia bisa ngangkat kotoran-kotoran yang ada di muka. jadi biasanya abis cuci muka, which is aku juga pake ft cleanser (alias sabun cuci mukanya) sk ii juga trus abis itu pake si ft cl ini. kotoran yang gak keangkat sama sabun, akan terangkat sama toner ini. kemasannya standar sih pakai botol kaca, harganya juga lumayan sih tapi worth it banget soalnya kalau aku biasanya habis dalam 6 bulan jadi ya worth it lah. pokoknya pakai ft cl sama fte ini adalah rutinitas wajibku setiap pagi sebelum memulai aktivitas seharian. 6 tahun rutin pakai ini, kulit muka ku berasa kencang, sehat dan jarang ngalamin masalah ya (jerawatan parah, purging atau semacamnya) pokoknya cinta banget sama seri sk ii yang ini..."
4033,1,1,1,1,+ affordable + aku sukak banget sama wangiknya yang emang aromatik + wadahnya besar jadi gak susah ambil produk + lembabin kulit sehabis pemakaian + enggak kasar scrubnya menurut aku  repurchase kalo gak pengen scrub yang lain :)
